Sentimen,Teks
-1,"Ngambil dr situ lah dan apbn tiap tahun @WJB__: Trus hutangmu yang 14 triliun gimana? ""@tempodotco: Jika Jadi Presiden, Prabowo Akan Cabut.."
1,"@kabarpolitik Gw dukung Prabowo jadi presiden dan Puan jadi wakilnya. Atau opsi lain,Prabowo presiden,Mahfud wakil"
-1,"RT @Harrybumiagung: Ustad @Yusuf_Mansur jgn ampe jokowi jd presiden JOKOWI jd presiden, AHOK gubernur donk, cuku di SOLO aja jokowi ngejadi "
-1,Mengkondisikan pemisahan capres ARB dengan Golkar 2014 bukan tidak mungkin lo... *ups
1,pak @EdhieWibowo_55 terpilih menjadi Ajudan Presiden Megawati Soekarnoputri pada tahun 2001. #SosokCapres
-1,"RT @sutrisnoam: walaupun bekas di banting ya..RT @Alex_Junaidi: Punya presiden Prabowo, siap2 dapet lungsuran hp..."
1,@BalzaryMichael kamu akan menyebutnya Presiden Jusuf Kalla sebentar lagi @Pak_JK @JK_Fansclub @PrabuDiaz
1,"Capres : prabowo , wapres : ahok ! (Y)"
1,"Mubes Kosgoro 1957 telah selesai d laksanakan, ketua umum telah d tentukan. Di buka presiden SBY dan di ttp capres ARB.  #viaUberSocial"
1,"Presiden Megawati kelebihan beliau adalah presiden wanita pertama,yg bersifat lembut, yg mengingati rakyatnya tentang perjuangan Ayahnya."
1,"@aburizalbakrie subhanalloh...sukses terus capres ARB,salam dari @NazarHars @barayakangaher1"
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres..."
1,@PantjaNugraha @plenyenk @Djoko_Suwung @hendrogunawan . ..Siip ... proses pemenangan Presiden Jokowi mendesak dikongkritkan
1,"RT @barawaq: Dukung Prabowo Subianto Jadi Presiden & Jokowi jd wakilnya.Yg satu negarawan hebat , satu lagi sangat mengerti rakyat. RT ""@Pr"
1,"@erdysaparudi eyaaa,coy jokowi ada dihati rakyat coy,pilpres rakyat mau jokowi jadi presiden!!,jokowi fenomenal coy !!!"
1,Capres Wiranto jadi tukang becak di Solo
1,RT @mexa_apriyadi: Aku calon presiden ARB RT @aLpHyDrughi: Hai kak mexa_apriyadi calon ketua
1,Siaap nyawer & galang dukungan dikampungku utk capres jokowi:) RT@fadjroeL #SaweranJOKOWI #Pilpres6Juli2014
1,RT @despar54: J Kalla: Dukungan rakyat kpd Capres Jokowi BAGAI Tsunami @PaijoKopet @michico_ayano @wakadol2012 @SR_235 @Yettidewi @yusdi_us
-1,"Tidak akan mendukung jokowi sebagai capres 2014,selamanya kami tolak capres jokowi.@IndoBar @Indopolitica"
1,"RT @fadjroeL: Bungkus ""@Nurcholis10: Capres @jokowi_do2. & Cawapres @mohmahfudmd. Gimana bung @fadjroeL."
-1,Caper kelesRT @ratnaaydn: Ini pak capres wiranto pura2 jd buruh angkut di pasar maksudnya apa ya.....
-1,"Wahhh tv*ne diblacklist ahmad dhani, makanya kalo beritain jangan terlalu lebay lah, iklannya juga kebanyakan iklan capres ARB aja tuh tv"
1,"Mantab pak cik @Yusrilihza_Mhd Maju bae jadi Presiden pak. aku bayangka jeme kite Galo kage capres. Hatta R,Pak Cik,Pak Marzuki Alie. tks..."
-1,"PKB bakal tetep ngusung roma irama sbg calon presiden, dengan kandidat calon wakil presiden JK atau Mahfud. They are nuts."
1,"Capres : Prabowo Subianto vs Jokowidodo, Na ini di satukan Akan menjadi Hebat ni, baru kita liat indonesia yg keren, you Like,,??"
-1,Gilo presiden arb ini
1,"RT @SandiTribowoP: Capres @jokowi_do2 & Cawapres @aniesbaswedan , 1x putaran, 90% DPT milih anda. Yakin deh"
1,"Ahok presiden, Jokowi stay di Jakarta, Risma wagub, Jonan Menteri Perhubungan, Abraham Samad Ketua KPK... Indonesia bisa maju tuhh"
-1,"RT @TuitIndonesia: #TuitIndonesia Jadi Calon Presiden, Prabowo Dijegal Koruptor #Indonesia #Tuit"
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
1,"Slm Perjuangan Pro Jokowi RI 1 ""@despar54: Forum Vihara &Petani Wonogiri dukung Capres Jokowi @Qatrunnada123 @Sunarwidjaja @rini_atmowiyoto"
-1,"Hahah...gak jantan ya ""@wagyuwoman: Gamau milih prabowo ah buat capres,prabowo kan ndak ndue titit"""
1,"RT @oktariands: Jokowi nyapres 2014 OK, tp klo 2019 Hebat. Klo utk 2014 ini bgsny, Mahfud MD Capres, Dahlan Iskan Cawapres. #Pilpres2014"
1,RT @Bangbros79: Akan sempurna Indonesia jika Presiden : @Jokowi_ID Wapres : @iskan_dahlan Ketua KPK : @farhatabbaslaw hehehe cc @TrioMacan2
-1,"Geli sndiri liat iklan capres ARB, akting yg di paksaan,, ? semoga kalah"
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta..."
-1,"Hanya org bego yg pilih elu ""farhatabbaslaw: Org bego gk ush pilih gw jd presiden, jk gw jd presiden,para org begok gw jadiin pinter semua!"""
-1,RT @danieelhs: @Mesulam @GWirjawan lo milih Gita wirjawan mes? menteri yang turun buat jadi presiden? jokowi aja yang udah pasti tenar aja
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
1,"RT @DioSamuel: ""@LoveNiey: Jokowi presd nya ""@Jimie_7: kalo @aniesbaswedan jadi presiden , @jokowi_do2 gubernurnya Jkt, bisa jadi kenapa ta..."
1,"Keren kali ya punya presiden Jokowi dng wapresnya Risma, udah saatnya pribadi berprestasi n bertrack record baik dpt tmpat terbaik juga..."
1,"Presiden JOKOWI, wakilnya Bu RISMA"
-1,"Paling nggak beliau bnyk brjasa utk negara. Kamu? :) ""@ayudewimaros: Ngebet banget mau jd capres. JK nggak bisa lg tuh tahu diri. #UrusCucu"""
1,Gue menunggu saat dimana Jokowi jadi presiden. Jokowi punya kharisma.
1,Yang cocok jdi capres ARB..krna saya kerja di PT.bakrie methal industri...@JaktvCom #trendjak
-1,Baru 1 :D ~> RT @Joe_Octavianus: #uhuk RT @lagi_apri: Jokowi tdk pantas jadi presiden. Jokowi bukan untuk presiden. Fuck Jokowi
-1,katanya Golkar merasa pasangan paling pas untuk capres ARB ialah cawapres Muhaimin... mau jadi apa endonesa kalo mereka menang... *istighfar
1,"RT @okta_piadi: waww,tidak sia2 saya mengagumi,sosok bapak inilahh yang harusnya menjadi CAPRES, @jokowi_do2 Pemimpin harusnya menderita......"
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
1,"RT @Reiza_Patters: #jreng! :D RT @ulinyusron Kalau Jawa Tengah bisa melahirkan capres Jokowi, dari Jawa Timur digorenglah Ibu Walkot utk ca"
1,"Kalau memang baik tak salah rakyat pilih JOKOWI@Tri Risma: Kalau dipercaya jadi presiden, Jokowi bisa - Yahoo! News Indonesia"
1,HT bisa gaet pemilih pemula di Pemilu 2014: Partai Hati Nurani Rakyat (Hanura) menjodohkan capres Wiranto dengan
1,RT @Denmaskoes: Apapun partainya...presiden prabowo subianto..
1,"RT @Erdi_Isnanu: Urusan capres Jokowi paling pantes om! RT @MTLovenHoney: Adik-adik, mohon maaf saya tidak favorite mention Anda tentang ca "
-1,"KePDan tdk tahu diri RT""@despar54: Hanura: Capres Wiranto Yakin Kalahkan Jokowi kami rajin blusukan ke Kampung2 @KodratArief @Agus_Lamarauna"
-1,"Hiks. @annaswane Tp sayangnya enggak ya mbah:D ""@Dukun_TL: Kalo Mbah jadi Presiden,..Hatta Rajasa Mbah suruh ke Salon buat nyemir rambutnya."
1,"Woiii.. :p RT @provokatrok: kl gt presiden jokowi, wapres jokowi, menteri jokowi, gub jokowi, semua aja jokowi. Blm jg beres 1 tugas..indon"
1,@TrioMacan2000 topik safari pencalonan capres ARB dong
-1,"RT @Ronnie_Rusli: ""Bursa Capres, Dahlan Tertarik Duet dng Jokowi (Detik)"": Sekedar cita2 boleh saja, cuma tdk tau dirinya Jongos Presiden, ..."
1,"@MataNajwa #MN 2014 capres : MAHFUD MD, cawapres : RISMA (walikota sby), Gubernur DKI : Jokowi,setuju RT cc @TrioMacan2000"
-1,Hati2 dengan capres jokowi yg sekarang sedang gencar digadang2kan oleh zionis dan barat.
1,"Disanjung jadi presiden, Hatta janji anti korupsi: Ketua umum Partai Amanat Nasional (PAN) Hatta Rajasa mendapat "
-1,"RT @Budhiusmp: Sedangkan pemain lama u soal Capres, JK dan Wiranto, lbh spt sdg menikmati wisata politik yg mengasyikkan semata, post power..."
1,"RT @Davit_lumpen: @wjb__ kalo Jokowi jadi presiden prabowo jadi mentri pemberdayaan wanita, wiranto jadi mentri agama"
1,"Jika Jadi Capres, Jokowi Dinilai Tak Terbendung"
-1,"@TrioMacan2000 Capres Dahlan Akan melakukan dan menghalalkan segala cara, sprti dia menjalankan bisnisnya. (Kami akan Tirakat, agar gagal)"
-1,@detikcom capres jokowi masih prematur. DKI jadi kawah condro dimuko buat jokowi. Saat ini jokowi belum teruji dan blm lulus menangani DKI
1,"#CAPRES #ARB Cepet2 aja pemilu. Biar saya pilih ARB, sekolah 12th geratis dan apa lagi mencairkan dana GKN 2013 buat 39org kelompok saya  :love"
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres..."
1,"Didoakan Jadi Presiden, Hatta Rajasa Tersenyum: JAKARTA (Pos Kota) - Ketua Majelis Pertimbangan Partai Amanat Nasional (PAN) Amien Ra..."
1,"RT @fadjroeL: Bungkus ""@Nurcholis10: Capres @jokowi_do2. & Cawapres @mohmahfudmd. Gimana bung @fadjroeL."
-1,"Impian penjilat @Ibnuyoesuf: @ruhutsitompul @Presiden2014com @jokowi_do2 @edhiewibowo_55 Ruhut: Saya ingin Pramono E capres,Jokowi cawapresy"
1,"didukung Jawa pos group kah? ""@tutihand_: Dari segi capres.. Dahlan menyodok di posisi tiga dengan raihan 7,5 persen,"
-1,"RT @rio_1105: Baca koran kompas ada artikel ""7 tahun Menanti Janji Kosong Lapindo"",,ada komen buat capres ARB yg d iklannya selalu pro raky "
1,"RT @mutoharamin: +1 ""@fadjroeL: Bungkus ""@Nurcholis10: Capres @jokowi_do2. & Cawapres @mohmahfudmd. Gimana bung @fadjroeL."""
1,"RT @Jimie_7: kalo @aniesbaswedan jadi presiden , @jokowi_do2 gubernurnya Jkt, @ridwankamil walikotanya bdg,sy rasa kita pantas optimis sama..."
-1,"Maju Capres: Jokowi bisa dikatakan ""Gila Kekuasaan"", karena Jakarta belum hasilkan apa2."
1,RT @rezadolidoli: @cakradimas ada terus kok capres PRABOWO :p
1,@budimandjatmiko beritahu bu mega jngn2 lama tentukan capres jokowi
-1,@TrioMacan2000 tuh Can ..capres Wiranto menyamar  jd buruh angkut di Ps.klewer solo..enak ya klo py Tv sndiri (HT) ..bs kampanye sepuasnya
-1,"Iklan capres, wiranto ga inget taon 98? Prabowo ga inget penculikan aktivis? Ical ga inget ngemplang pajak dan lapindo?"
-1,Bikin Banjir Dalam Negeri RT @alannoperfect Presiden: Prabowo (Beliau .Wapres:Jokowi(Beliau akan mensejahterakan di dalam negri)..
1,Dalam angan berkata betapa hebatnya Indonesia jika punya Presiden PRABOWO dengan wakilnya JOKOWI...
-1,"Ada yg waras di PDIP @S05sinawang: Guruh masih berfikir jernih""@rezkykamal7: Guruh Sukarno: Blm Waktunya Presiden, Jokowi masih belajar."""""
1,Dukungan penuh untuk Bapak Presiden @jokowi_do2 untuk Revolusi Tata Kota! Pembangunan Masif Transportasi Massal bukan malah #LCGC
1,"RT @oktariands: Jokowi nyapres 2014 OK, tp klo 2019 Hebat. Klo utk 2014 ini bgsny, Mahfud MD Capres, Dahlan Iskan Cawapres. #Pilpres2014"
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres..."
1,"RT @davidridwanbetz: Capres prabowo subianto juga aktif dan kreatif beliau disosial media ""harus didukunglah oleh kader2nya biar laju ""para..."
1,"RT @ivan_cof: mantapji RT @agakarebaa: calon presiden, Aburizal Bakri, kasi laptop enam siswa di bulukumba"
-1,"Sebelumnya belum pernah ketemu sama perempuan secaper ini, capernya ngalah-ngalahin capres ARB.."
-1,"RT @drBambangEdiS: @barnaaard ""Prihatin"" dirintis oleh presiden Megawati dan dibudayakan oleh Presiden SBY @rendysabardi"
1,"Bang @IwanPiliang kira2 bisa ga ya kalo capres Jokowi, trus cawapresnya Bu Risma? Dua pemimpin yg memakai hati..."
-1,Mantan Sekretaris Jenderal Departemen Luar Negeri Sudjadnan  Parnohadiningrat mengaku kecewa dengan mantan presiden Megawati  Soekarnoputri.
-1,"Jgn dipilih kalau gitu ""@TalkToIndonesia: Putus Asa pada Janji Dahlan Hapus Outsourcing, DPR Panggil Presiden: ""Dahlan Iskan sudah tidak bis"
1,"RT @HenryBarus1: RT""@alljet99: @jokowi_do2 @Jokowi_RI @Jokowi2014 @Jokowi_Presiden #jokowi Ayo dukung Tim Sukses Gratis jokowi for RI-1 201..."
-1,"Jadi Calon Presiden, Prabowo Dijegal Koruptor #Berita #Kabar"
-1,"Super KKN, anaknya kontraktor BUMN RT @erlangga_id: Kerabat diupayakan jd pegawai BUMN Re: Capres Dahlan: RI 10 Besar Dunia  @Mbi_Lung"""
1,"RT @Nugie_Kristian: Jokowi jadi Capres, Jusuf Kalla jadi Cawapresnya cucok deh.."
1,"Habibie adalh seorang negarawan yg paham konstitusi, ""saya tdk akan maju (capres) jk LPJ saya tdk dterima"". Luar biasa!"
-1,"Tp sayangnya enggak ya mbah:D ""@Dukun_TL: Kalo Mbah jadi Presiden,..Hatta Rajasa Mbah suruh ke Salon buat nyemir rambutnya... Tengil banget"
1,RT @putrasam88: Andai 2014 nanti JK presiden Jokowi wakilnya
-1,#askfarhat apa yang anda jual biar kami memilih anda sebagai presiden? Jokowi kn udah jelas act nya @HitamPutihID
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta..."
-1,@donahchristiana @kompascom ical gak pantes jadi presiden. jokowi jangan buru nyapres. bisa ada yang sakit hati di tinggal.
1,"Indonesia maju kalau, Presiden : Dahlan Iskan,Wakil Presiden : Jokowi,Penasehat Kepresidenan : Farhat Abbas"
-1,JK Masih Bimbang Ikut Konvensi Capres Demokrat: Mantan Wakil Presiden Jusuf Kalla (JK) mengaku sempat diajak berbincang untuk ikut Ko...
1,Sayah lebih setuju kalo #CaPres @jokowi_do2  Cawapresnya Irsan Noor @KujangSangata
1,Selamat. Datang era baru indonesia era dimana pejabat2 bekerja keras untuk kesejahteraan rakyat indo di kepemimpinan presiden Jokowi @2014
-1,"Capres ARB banyak beriklan mengeluarkan kata2 yg membuai rakyat, & kemudian membuat statement elektabilitasnya naik. Jgn hnya segitunya Bung"
1,"#FollowRadioPepatah #FollowRadioPepatah, Rekomendasi DPD: Capres Jokowi, Deklarasi 10 Januari... #FollowRadioPepatah #FollowRadioPepatah"
-1,Skrg  @Prabowo08 pasti menyesal krn prnh mdukung jokowi di pilgub . Selama jokowi jd capres. Prabowo sulit menang
1,"Tp yg jelas, semoga Presiden Jokowi (kalo beneran takdirnya beliau jd RI-1), akan jauh lebih bagus drpd presiden yg skrg.."
1,@Gus_Sholah Mudah2an utk Capres Mahfud lebih banyak waktu sosialisasi. Mudah2an bulan Oktober sudah bisa jadi capres definitif PKB-PPP-PKS.
-1,"Ndak mau mikir, ndak mau mikir, ndak mau mikir jadi Capres. @jokowi_do2 jumpalitan ngurus Jakarta."
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres..."
-1,"@radywae @lagiapabroo utk sekelas walikota mungkin jokowi punya komptnsi, tp utk presiden jokowi blm pantas (track record)."
1,"CaPres : Jokowi, CaWaPres : Walikota Surabaya. Kayanya cocok..."
-1,"RT @ari_kur: Baru nyampe rumah trus liat trans tv. Loh kok itu ada calon presiden, ARB lg joged2 gk jelas diatas podium :)) Eh yp bukan ket "
-1,"badut bisa jadi presiden @God_Humanistis Gus dur menunjukkan, ulama bs jd presiden, Megawati menunjukkan, wanita bs jd presiden, Bj Habibi"
1,"RT @andri__hartanto: @Prabowo08 presiden, jokowi wakil'y aja RT @liputan6dotcom: 'Megawati' Akhirnya Setuju 'Jokowi' Jadi Calon Presiden ht "
1,"RT @LoveNiey: Jokowi presd nya ""@Jimie_7: kalo @aniesbaswedan jadi presiden , @jokowi_do2 gubernurnya Jkt, @ridwankamil walikotanya bdg,sy ..."
-1,Pasangan Capres Wiranto dan Hari Tanoe Sudibyo duduk didepan sendiri nntn Miss World sekalian kampenye pak?
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres..."
1,"Presiden Jokowi, Wapres Rieke, Mendagri Budiman Sujatmiko..Indonesia semakin ""ke kiri"". Tinggal cari Menkes yg sosialis, byk kok calonnya :)"
1,@andywindarto #capres Jokowi adlah pelampung penyelamat PDIP. Pertimbangan pragmatis belaka. PD & PDIP se-ideologi.
1,ex: capres Aburizal Bakrie yg membuat sebuah wadah bagi anak muda yg ingin mengekspresikan kreativitasnya di dlm Epicentrum Kebangsaan #18
1,skemanya bisa begini: Capres Prabowo cawapresnya Jokowi..
1,"+1 ""@fadjroeL: Bungkus ""@Nurcholis10: Capres @jokowi_do2. & Cawapres @mohmahfudmd. Gimana bung @fadjroeL."""
1,"Pasangan klop itu Jokowi presiden, Jusuf Kalla wakil nya :D @jokowi_do2"
1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...
-1,Jia tdk saat ini Indonesia akan sulit ditolong. RT @KabarMedia_: Pengamat Politik UI : Jika Tetap Maju Sebagai Capres Jokowi akan Bernasib
1,"RT @WimpyTwitty: Jika 2014 Prabowo S jd Presiden & Jokowi jd Wakil Presidennya, maka keduanya akn jd pasangan yg sempurna untuk memimpin ma"
1,RT @ReDITasikmalaya: Ribuan Relawan Dahlan Indonesia menyambut kedatangan Capres Dahlan Iskan di area konvensi @DI_Comm @DahlanIskanNote ht
-1,"Stkh pas capres Jokowi-Hatta ditolak @jokowi_do2, trus Amin Rais bilang Jokowi hrs setia pd sumpah jabatan gub DKI utk 5 tahun ke depan."
1,RT @Politikhangat: Deklarasi capres Wiranto-HT tingkatkan keterpilihan Hanura: Deklarasi pasangan calon presiden (Capres) Partai Hanura...
1,(1) Mengapa Pengin Jadi Presiden? Dahlan Iskan: Menjemput Takdir! Menteri BUMN Dahlan Iskan memutuskan ikut konvensi capres PD. Rupanya
-1,Klo Prabowo mjd Presiden sy cm pengen liat apakah kritikus twitter msh berani teriak2 sambil nyebarin foto2 lucu Presiden Prabowo? #nguik
-1,"Jadi Calon Presiden, Prabowo Dijegal Koruptor"
-1,"Jadi Calon Presiden, Prabowo Dijegal Koruptor"
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta..."
1,RT @lakistyle: Gita Wirjawan Bakal Sepopuler harga tahu tempe serta harga jengkol menjelang Pemilihan Presiden #jokowi
-1,"RT @andrinof_a_ch: Pake metode acak apa nich? Acak-acakan??? @despar54 Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  Cc: ..."
1,"RT @YosLUCIFER: Presiden Jokowi, wakil Presiden Risma, menteri dalam negeri Ahok. Sippp itu."
1,"RT @agakarebaa: calon presiden, Aburizal Bakri, kasi laptop enam siswa di bulukumba"
1,"sy Lbih suka capres ''Wiranto & Harry.T'' drpda @farhatabbaslaw krn mrka brkampanye dg mmbntu LNGSUNG rkyat yg mmbuthkan drpd koar2 di twtr,"
-1,"Iklannya santeerrrr ito ""@JTmor: Kenapa banyak yg dukung Capres Prabowo ya? *mikir keras*"""
1,"RT @morrinosuares: Jokowi harga mati RT ""@thoruzh09: Sy dukung jokowiahok jd presiden @jokowi_do2.Agr indonesia bersih dr koruptor n lbh mn "
1,"Capres mahfud md, cawapres jokowi... dijamin makmur"
1,"Pak @iskan_dahlan dong ""@alrusmining: @anismatta dong RT@SaveIDN: Siapa yg sdh siap jadi presiden? Prabowo? Aher? Wiranto? ""@doAmal"
1,"RT @Eduard_Ong: Presiden> Jokowi, Kapolri> Ahok - Indonesia Aman dan Tentram"
-1,"RT @novelmartinews: Orang2 sudah ngomongin bulan, nuklir.... Capres @jokowi_do2  @infojokowi @Jokowi_ID  masih ngomongin mobil murah... piy..."
1,Ini Alasan PPP Usung Jokowi Sebagai Bakal Capres  DAHLAN TOLOL
1,"Hayo dukung trus Capres Jokowi, yg akan dijegal elit politik neolib yg gk menginginkan prubhan."
1,"Dukung Prabowo Subianto Jadi Presiden & Jokowi jd wakilnya.Yg satu negarawan hebat , satu lagi sangat mengerti rakyat. RT ""@Presiden2014com"
-1,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres..."
-1,"10. Sebaliknya, kalau tidak mau punya Presiden Prabowo, dapat mulai dengan tidak memilih Gerindra @fadjroeL"
1,"Njeh pak Presiden..:)""@jokowi_do2: Pemimpin harusnya menderita...bukan menikmati."""
1,"Prabowo jadi Presiden 2014? Gw sih milih doi jadi Presiden, tp doi kan dibenci Amerika. Bisa jadi Presiden? Prabowo kan bukan SBY. :))"
1,RT @lakistyle: RT @DelthyM : Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbin...
1,RT @Politikhangat: Deklarasi capres Wiranto-HT tingkatkan keterpilihan Hanura: Deklarasi pasangan calon presiden (Capres) Partai Hanura...
1,Hanura: Capres Wiranto Yakin Kalahkan Jokowi Krn Rajin Blusukan Ke Kampung2 @Cahyadi_875 @SR_765 @IndraSetto  @Re_bonjav @boyke_bond @Him_NK
1,RT @Politikhangat: Deklarasi capres Wiranto-HT tingkatkan keterpilihan Hanura: Deklarasi pasangan calon presiden (Capres) Partai Hanura...
1,Jangan kabur dari tanggung jawab dengan kemasan mencalonkan diri jadi Capres #Jokowi
1,@echo_hadiwibowo mana berani pmrntah..m G da yg bisa d arepin.. .. Klo dh ganti presiden prabowo   .. baru
1,"@IndonesiaCapres ANAK MEDAN DUKUNG CAPRES JK DAN MD , CKP 1 PUTARAN....!!!!"
1,"RT @idoidonajib: Jelek! ""@fallenokta: Apa komposisi ini udah bagus; prabowo sbg presiden, jokowi wapres; ahok mjd gub DKI;"""
1,"Langsung deh ngadu ke capres Hatta Rajasa, biar pas nyapres ngasih fasilitas kamera anti error buat tiap kecamatan di indonesia:("
